Season,Game Type,Week,Date,Team,Site,Opponent,Result,Team Pts,Opp Pts,OT
2023,Regular Season,4,10/1/23,Rams,Away,Colts,W,29,23,1
2023,Regular Season,4,10/1/23,Colts,Home,Rams,L,23,29,1
2023,Regular Season,4,10/1/23,Titans,Home,Bengals,W,27,3,0
2023,Regular Season,4,10/1/23,Bengals,Away,Titans,L,3,27,0
2023,Regular Season,4,10/1/23,Ravens,Away,Browns,W,28,3,0
2023,Regular Season,4,10/1/23,Browns,Home,Ravens,L,3,28,0
2023,Regular Season,4,10/1/23,Broncos,Away,Bears,W,31,28,0
2023,Regular Season,4,10/1/23,Bears,Home,Broncos,L,28,31,0
2023,Regular Season,4,10/1/23,Bills,Home,Dolphins,W,48,20,0
2023,Regular Season,4,10/1/23,Dolphins,Away,Bills,L,20,48,0
2023,Regular Season,4,10/1/23,Jaguars,Neutral,Falcons,W,23,7,0
2023,Regular Season,4,10/1/23,Falcons,Neutral,Jaguars,L,7,23,0
2023,Regular Season,4,9/28/23,Lions,Away,Packers,W,34,20,0
2023,Regular Season,4,9/28/23,Packers,Home,Lions,L,20,34,0
2023,Regular Season,3,9/25/23,Bengals,Home,Rams,W,19,16,0
2023,Regular Season,3,9/25/23,Rams,Away,Bengals,L,16,19,0
2023,Regular Season,3,9/25/23,Eagles,Away,Buccaneers,W,25,11,0
2023,Regular Season,3,9/25/23,Buccaneers,Home,Eagles,L,11,25,0
2023,Regular Season,3,9/24/23,Steelers,Away,Raiders,W,23,18,0
2023,Regular Season,3,9/24/23,Raiders,Home,Steelers,L,18,23,0
2023,Regular Season,3,9/24/23,Cardinals,Home,Cowboys,W,28,16,0
2023,Regular Season,3,9/24/23,Cowboys,Away,Cardinals,L,16,28,0
2023,Regular Season,3,9/24/23,Chiefs,Home,Bears,W,41,10,0
2023,Regular Season,3,9/24/23,Bears,Away,Chiefs,L,10,41,0
2023,Regular Season,3,9/24/23,Seahawks,Home,Panthers,W,37,27,0
2023,Regular Season,3,9/24/23,Panthers,Home,Seahawks,L,27,37,0
2023,Regular Season,3,9/24/23,Colts,Away,Ravens,W,22,19,1
2023,Regular Season,3,9/24/23,Ravens,Home,Colts,L,19,22,1
2023,Regular Season,3,9/24/23,Texans,Away,Jaguars,W,37,17,0
2023,Regular Season,3,9/24/23,Jaguars,Home,Texans,L,17,37,0
2023,Regular Season,3,9/24/23,Bills,Away,Washington,W,37,3,0
2023,Regular Season,3,9/24/23,Washington,Home,Bills,L,3,37,0
2023,Regular Season,3,9/24/23,Patriots,Away,Jets,W,15,10,0
2023,Regular Season,3,9/24/23,Jets,Home,Patriots,L,10,15,0
2023,Regular Season,3,9/24/23,Chargers,Away,Vikings,W,28,24,0
2023,Regular Season,3,9/24/23,Vikings,Home,Chargers,L,24,28,0
2023,Regular Season,3,9/24/23,Dolphins,Home,Broncos,W,70,20,0
2023,Regular Season,3,9/24/23,Broncos,Away,Dolphins,L,20,70,0
2023,Regular Season,3,9/24/23,Packers,Home,Saints,W,18,17,0
2023,Regular Season,3,9/24/23,Saints,Away,Packers,L,17,18,0
2023,Regular Season,3,9/24/23,Lions,Home,Falcons,W,20,6,0
2023,Regular Season,3,9/24/23,Falcons,Away,Lions,L,6,20,0
2023,Regular Season,3,9/24/23,Browns,Home,Titans,W,27,3,0
2023,Regular Season,3,9/24/23,Titans,Away,Browns,L,3,27,0
2023,Regular Season,3,9/21/23,49ers,Home,Giants,W,30,12,0
2023,Regular Season,3,9/21/23,Giants,Away,49ers,L,12,30,0
2023,Regular Season,2,9/18/23,Steelers,Away,Browns,W,26,22,0
2023,Regular Season,2,9/18/23,Browns,Home,Steelers,L,22,26,0
2023,Regular Season,2,9/18/23,Saints,Away,Panthers,W,20,17,0
2023,Regular Season,2,9/18/23,Panthers,Home,Saints,L,17,20,0
2023,Regular Season,2,9/17/23,Dolphins,Away,Patriots,W,24,17,0
2023,Regular Season,2,9/17/23,Patriots,Home,Dolphins,L,17,24,0
2023,Regular Season,2,9/17/23,Washington,Away,Broncos,W,35,33,0
2023,Regular Season,2,9/17/23,Broncos,Home,Washington,L,33,35,0
2023,Regular Season,2,9/17/23,Cowboys,Home,Jets,W,30,10,0
2023,Regular Season,2,9/17/23,Jets,Away,Cowboys,L,10,30,0
2023,Regular Season,2,9/17/23,Giants,Away,Cardinals,W,31,28,0
2023,Regular Season,2,9/17/23,Cardinals,Home,Giants,L,28,31,0
2023,Regular Season,2,9/17/23,49ers,Away,Rams,W,30,23,0
2023,Regular Season,2,9/17/23,Rams,Home,49ers,L,23,30,0
2023,Regular Season,2,9/17/23,Colts,Away,Texans,W,31,20,0
2023,Regular Season,2,9/17/23,Texans,Home,Colts,L,20,31,0
2023,Regular Season,2,9/17/23,Chiefs,Away,Jaguars,W,17,9,0
2023,Regular Season,2,9/17/23,Jaguars,Home,Chiefs,L,9,17,0
2023,Regular Season,2,9/17/23,Buccaneers,Home,Bears,W,27,17,0
2023,Regular Season,2,9/17/23,Bears,Away,Buccaneers,L,17,27,0
2023,Regular Season,2,9/17/23,Titans,Home,Chargers,W,27,24,1
2023,Regular Season,2,9/17/23,Chargers,Away,Titans,L,24,27,1
2023,Regular Season,2,9/17/23,Seahawks,Away,Lions,W,37,31,1
2023,Regular Season,2,9/17/23,Lions,Home,Seahawks,L,31,37,1
2023,Regular Season,2,9/17/23,Ravens,Away,Bengals,W,27,24,0
2023,Regular Season,2,9/17/23,Bengals,Home,Ravens,L,24,27,0
2023,Regular Season,2,9/17/23,Falcons,Home,Packers,W,25,24,0
2023,Regular Season,2,9/17/23,Packers,Away,Falcons,L,24,25,0
2023,Regular Season,2,9/17/23,Bills,Home,Raiders,W,38,10,0
2023,Regular Season,2,9/17/23,Raiders,Away,Bills,L,10,38,0
2023,Regular Season,2,9/14/23,Eagles,Home,Vikings,W,34,28,0
2023,Regular Season,2,9/14/23,Vikings,Away,Eagles,L,28,34,0
2023,Regular Season,1,9/11/23,Jets,Home,Bills,W,22,16,1
2023,Regular Season,1,9/11/23,Bills,Away,Jets,L,16,22,1
2023,Regular Season,1,9/10/23,Cowboys,Away,Giants,W,40,0,0
2023,Regular Season,1,9/10/23,Giants,Home,Cowboys,L,0,40,0
2023,Regular Season,1,9/10/23,Rams,Away,Seahawks,W,30,13,0
2023,Regular Season,1,9/10/23,Seahawks,Home,Rams,L,13,30,0
2023,Regular Season,1,9/10/23,Dolphins,Away,Chargers,W,36,34,0
2023,Regular Season,1,9/10/23,Chargers,Home,Dolphins,L,34,36,0
2023,Regular Season,1,9/10/23,Eagles,Away,Patriots,W,25,20,0
2023,Regular Season,1,9/10/23,Patriots,Home,Eagles,L,20,25,0
2023,Regular Season,1,9/10/23,Raiders,Away,Broncos,W,17,16,0
2023,Regular Season,1,9/10/23,Broncos,Home,Raiders,L,16,17,0
2023,Regular Season,1,9/10/23,Packers,Away,Bears,W,38,20,0
2023,Regular Season,1,9/10/23,Bears,Home,Packers,L,20,38,0
2023,Regular Season,1,9/10/23,Ravens,Home,Texans,W,25,9,0
2023,Regular Season,1,9/10/23,Texans,Away,Ravens,L,9,25,0
2023,Regular Season,1,9/10/23,Washington,Home,Cardinals,W,20,16,0
2023,Regular Season,1,9/10/23,Cardinals,Away,Washington,L,16,20,0
2023,Regular Season,1,9/10/23,49ers,Away,Steelers,W,30,7,0
2023,Regular Season,1,9/10/23,Steelers,Home,49ers,L,7,30,0
2023,Regular Season,1,9/10/23,Saints,Home,Titans,W,16,15,0
2023,Regular Season,1,9/10/23,Titans,Away,Saints,L,15,16,0
2023,Regular Season,1,9/10/23,Buccaneers,Away,Vikings,W,20,17,0
2023,Regular Season,1,9/10/23,Vikings,Home,Buccaneers,L,17,20,0
2023,Regular Season,1,9/10/23,Jaguars,Away,Colts,W,31,21,0
2023,Regular Season,1,9/10/23,Colts,Home,Jaguars,L,21,31,0
2023,Regular Season,1,9/10/23,Browns,Away,Bengals,W,24,3,0
2023,Regular Season,1,9/10/23,Bengals,Home,Browns,L,3,24,0
2023,Regular Season,1,9/10/23,Falcons,Home,Panthers,W,24,10,0
2023,Regular Season,1,9/10/23,Panthers,Away,Falcons,L,10,24,0
2023,Regular Season,1,9/7/23,Lions,Away,Chiefs,W,21,20,0
2023,Regular Season,1,9/7/23,Chiefs,Home,Lions,L,20,21,0
2022,Super Bowl,N/A,2/12/23,Chiefs,Neutral,Eagles,W,38,35,0
2022,Super Bowl,N/A,2/12/23,Eagles,Neutral,Chiefs,L,35,38,0
2022,Conf Champ,N/A,1/29/23,Eagles,Home,49ers,W,31,7,0
2022,Conf Champ,N/A,1/29/23,49ers,Away,Eagles,L,7,31,0
2022,Conf Champ,N/A,1/29/23,Chiefs,Home,Bengals,W,23,20,0
2022,Conf Champ,N/A,1/29/23,Bengals,Away,Chiefs,L,20,23,0
2022,Div Playoffs,N/A,1/22/23,49ers,Home,Cowboys,W,19,12,0
2022,Div Playoffs,N/A,1/22/23,Cowboys,Away,49ers,L,12,19,0
2022,Div Playoffs,N/A,1/22/23,Bengals,Away,Bills,W,27,10,0
2022,Div Playoffs,N/A,1/22/23,Bills,Home,Bengals,L,10,27,0
2022,Div Playoffs,N/A,1/21/23,Eagles,Home,Giants,W,38,7,0
2022,Div Playoffs,N/A,1/21/23,Giants,Away,Eagles,L,7,38,0
2022,Div Playoffs,N/A,1/21/23,Chiefs,Home,Jaguars,W,27,20,0
2022,Div Playoffs,N/A,1/21/23,Jaguars,Away,Chiefs,L,20,27,0
2022,Wild Card,N/A,1/16/23,Cowboys,Away,Buccaneers,W,31,14,0
2022,Wild Card,N/A,1/16/23,Buccaneers,Home,Cowboys,L,14,31,0
2022,Wild Card,N/A,1/15/23,Bengals,Home,Ravens,W,24,17,0
2022,Wild Card,N/A,1/15/23,Ravens,Away,Bengals,L,17,24,0
2022,Wild Card,N/A,1/15/23,Giants,Away,Vikings,W,31,24,0
2022,Wild Card,N/A,1/15/23,Vikings,Home,Giants,L,24,31,0
2022,Wild Card,N/A,1/15/23,Bills,Home,Dolphins,W,34,31,0
2022,Wild Card,N/A,1/15/23,Dolphins,Away,Bills,L,31,34,0
2022,Wild Card,N/A,1/14/23,Jaguars,Home,Chargers,W,31,30,0
2022,Wild Card,N/A,1/14/23,Chargers,Away,Jaguars,L,30,31,0
2022,Wild Card,N/A,1/14/23,49ers,Home,Seahawks,W,41,23,0
2022,Wild Card,N/A,1/14/23,Seahawks,Away,49ers,L,23,41,0
2022,Regular Season,18,1/8/23,Lions,Away,Packers,W,20,16,0
2022,Regular Season,18,1/8/23,Packers,Home,Lions,L,16,20,0
2022,Regular Season,18,1/8/23,Washington,Home,Cowboys,W,26,6,0
2022,Regular Season,18,1/8/23,Cowboys,Away,Washington,L,6,26,0
2022,Regular Season,18,1/8/23,Seahawks,Home,Rams,W,19,16,1
2022,Regular Season,18,1/8/23,Rams,Away,Seahawks,L,16,19,1
2022,Regular Season,18,1/8/23,49ers,Home,Cardinals,W,38,13,0
2022,Regular Season,18,1/8/23,Cardinals,Away,49ers,L,13,38,0
2022,Regular Season,18,1/8/23,Eagles,Home,Giants,W,22,16,0
2022,Regular Season,18,1/8/23,Giants,Away,Eagles,L,16,22,0
2022,Regular Season,18,1/8/23,Broncos,Home,Chargers,W,31,28,0
2022,Regular Season,18,1/8/23,Chargers,Away,Broncos,L,28,31,0
2022,Regular Season,18,1/8/23,Steelers,Home,Browns,W,28,14,0
2022,Regular Season,18,1/8/23,Browns,Away,Steelers,L,14,28,0
2022,Regular Season,18,1/8/23,Panthers,Away,Saints,W,10,7,0
2022,Regular Season,18,1/8/23,Saints,Home,Panthers,L,7,10,0
2022,Regular Season,18,1/8/23,Dolphins,Home,Jets,W,11,6,0
2022,Regular Season,18,1/8/23,Jets,Away,Dolphins,L,6,11,0
2022,Regular Season,18,1/8/23,Texans,Away,Colts,W,32,31,0
2022,Regular Season,18,1/8/23,Colts,Home,Texans,L,31,32,0
2022,Regular Season,18,1/8/23,Bengals,Home,Ravens,W,27,16,0
2022,Regular Season,18,1/8/23,Ravens,Away,Bengals,L,16,27,0
2022,Regular Season,18,1/8/23,Vikings,Away,Bears,W,29,13,0
2022,Regular Season,18,1/8/23,Bears,Home,Vikings,L,13,29,0
2022,Regular Season,18,1/8/23,Bills,Home,Patriots,W,35,23,0
2022,Regular Season,18,1/8/23,Patriots,Away,Bills,L,23,35,0
2022,Regular Season,18,1/8/23,Falcons,Home,Buccaneers,W,30,17,0
2022,Regular Season,18,1/8/23,Buccaneers,Away,Falcons,L,17,30,0
2022,Regular Season,18,1/7/23,Jaguars,Home,Titans,W,20,16,0
2022,Regular Season,18,1/7/23,Titans,Away,Jaguars,L,16,20,0
2022,Regular Season,18,1/7/23,Chiefs,Away,Raiders,W,31,13,0
2022,Regular Season,18,1/7/23,Raiders,Home,Chiefs,L,13,31,0
2022,Regular Season,17,1/1/23,Steelers,Away,Ravens,W,16,13,0
2022,Regular Season,17,1/1/23,Ravens,Home,Steelers,L,13,16,0
2022,Regular Season,17,1/1/23,Chargers,Home,Rams,W,31,10,0
2022,Regular Season,17,1/1/23,Rams,Away,Chargers,L,10,31,0
2022,Regular Season,17,1/1/23,Packers,Home,Vikings,W,41,17,0
2022,Regular Season,17,1/1/23,Vikings,Away,Packers,L,17,41,0
2022,Regular Season,17,1/1/23,Seahawks,Home,Jets,W,23,6,0
2022,Regular Season,17,1/1/23,Jets,Away,Seahawks,L,6,23,0
2022,Regular Season,17,1/1/23,49ers,Away,Raiders,W,37,34,1
2022,Regular Season,17,1/1/23,Raiders,Home,49ers,L,34,37,1
2022,Regular Season,17,1/1/23,Jaguars,Away,Texans,W,31,3,0
2022,Regular Season,17,1/1/23,Texans,Home,Jaguars,L,3,31,0
2022,Regular Season,17,1/1/23,Browns,Away,Washington,W,24,10,0
2022,Regular Season,17,1/1/23,Washington,Home,Browns,L,10,24,0
2022,Regular Season,17,1/1/23,Buccaneers,Home,Panthers,W,30,24,0
2022,Regular Season,17,1/1/23,Panthers,Away,Buccaneers,L,24,30,0
2022,Regular Season,17,1/1/23,Saints,Away,Eagles,W,20,10,0
2022,Regular Season,17,1/1/23,Eagles,Home,Saints,L,10,20,0
2022,Regular Season,17,1/1/23,Giants,Home,Colts,W,38,10,0
2022,Regular Season,17,1/1/23,Colts,Away,Giants,L,10,38,0
2022,Regular Season,17,1/1/23,Patriots,Home,Dolphins,W,23,21,0
2022,Regular Season,17,1/1/23,Dolphins,Away,Patriots,L,21,23,0
2022,Regular Season,17,1/1/23,Chiefs,Home,Broncos,W,27,24,0
2022,Regular Season,17,1/1/23,Broncos,Away,Chiefs,L,24,27,0
2022,Regular Season,17,1/1/23,Lions,Home,Bears,W,41,10,0
2022,Regular Season,17,1/1/23,Bears,Away,Lions,L,10,41,0
2022,Regular Season,17,1/1/23,Falcons,Home,Cardinals,W,20,19,0
2022,Regular Season,17,1/1/23,Cardinals,Away,Falcons,L,19,20,0
2022,Regular Season,17,12/29/22,Cowboys,Away,Titans,W,27,13,0
2022,Regular Season,17,12/29/22,Titans,Home,Cowboys,L,13,27,0
2022,Regular Season,16,12/26/22,Chargers,Away,Colts,W,20,3,0
2022,Regular Season,16,12/26/22,Colts,Home,Chargers,L,3,20,0
2022,Regular Season,16,12/25/22,Buccaneers,Away,Cardinals,W,19,16,1
2022,Regular Season,16,12/25/22,Cardinals,Home,Buccaneers,L,16,19,1
2022,Regular Season,16,12/25/22,Rams,Home,Broncos,W,51,14,0
2022,Regular Season,16,12/25/22,Broncos,Away,Rams,L,14,51,0
2022,Regular Season,16,12/25/22,Packers,Away,Dolphins,W,26,20,0
2022,Regular Season,16,12/25/22,Dolphins,Home,Packers,L,20,26,0
2022,Regular Season,16,12/24/22,Steelers,Home,Raiders,W,13,10,0
2022,Regular Season,16,12/24/22,Raiders,Away,Steelers,L,10,13,0
2022,Regular Season,16,12/24/22,Cowboys,Home,Eagles,W,40,34,0
2022,Regular Season,16,12/24/22,Eagles,Away,Cowboys,L,34,40,0
2022,Regular Season,16,12/24/22,49ers,Home,Washington,W,37,20,0
2022,Regular Season,16,12/24/22,Washington,Away,49ers,L,20,37,0
2022,Regular Season,16,12/24/22,Texans,Away,Titans,W,19,14,0
2022,Regular Season,16,12/24/22,Titans,Home,Texans,L,14,19,0
2022,Regular Season,16,12/24/22,Ravens,Home,Falcons,W,17,9,0
2022,Regular Season,16,12/24/22,Falcons,Away,Ravens,L,9,17,0
2022,Regular Season,16,12/24/22,Panthers,Home,Lions,W,37,22,0
2022,Regular Season,16,12/24/22,Lions,Away,Panthers,L,22,37,0
2022,Regular Season,16,12/24/22,Bengals,Away,Patriots,W,22,18,0
2022,Regular Season,16,12/24/22,Patriots,Home,Bengals,L,18,22,0
2022,Regular Season,16,12/24/22,Vikings,Home,Giants,W,27,24,0
2022,Regular Season,16,12/24/22,Giants,Away,Vikings,L,24,27,0
2022,Regular Season,16,12/24/22,Chiefs,Home,Seahawks,W,24,10,0
2022,Regular Season,16,12/24/22,Seahawks,Away,Chiefs,L,10,24,0
2022,Regular Season,16,12/24/22,Saints,Away,Browns,W,17,10,0
2022,Regular Season,16,12/24/22,Browns,Home,Saints,L,10,17,0
2022,Regular Season,16,12/24/22,Bills,Away,Bears,W,35,13,0
2022,Regular Season,16,12/24/22,Bears,Home,Bills,L,13,35,0
2022,Regular Season,16,12/22/22,Jaguars,Away,Jets,W,19,3,0
2022,Regular Season,16,12/22/22,Jets,Home,Jaguars,L,3,19,0
2022,Regular Season,15,12/19/22,Packers,Home,Rams,W,24,12,0
2022,Regular Season,15,12/19/22,Rams,Away,Packers,L,12,24,0
2022,Regular Season,15,12/18/22,Giants,Away,Washington,W,20,12,0
2022,Regular Season,15,12/18/22,Washington,Home,Giants,L,12,20,0
2022,Regular Season,15,12/18/22,Bengals,Away,Buccaneers,W,34,23,0
2022,Regular Season,15,12/18/22,Buccaneers,Home,Bengals,L,23,34,0
2022,Regular Season,15,12/18/22,Chargers,Home,Titans,W,17,14,0
2022,Regular Season,15,12/18/22,Titans,Away,Chargers,L,14,17,0
2022,Regular Season,15,12/18/22,Raiders,Home,Patriots,W,30,24,0
2022,Regular Season,15,12/18/22,Patriots,Away,Raiders,L,24,30,0
2022,Regular Season,15,12/18/22,Broncos,Home,Cardinals,W,24,15,0
2022,Regular Season,15,12/18/22,Cardinals,Away,Broncos,L,15,24,0
2022,Regular Season,15,12/18/22,Chiefs,Away,Texans,W,30,24,1
2022,Regular Season,15,12/18/22,Texans,Home,Chiefs,L,24,30,1
2022,Regular Season,15,12/18/22,Jaguars,Home,Cowboys,W,40,34,1
2022,Regular Season,15,12/18/22,Cowboys,Away,Jaguars,L,34,40,1
2022,Regular Season,15,12/18/22,Steelers,Away,Panthers,W,24,16,0
2022,Regular Season,15,12/18/22,Panthers,Home,Steelers,L,16,24,0
2022,Regular Season,15,12/18/22,Lions,Away,Jets,W,20,17,0
2022,Regular Season,15,12/18/22,Jets,Home,Lions,L,17,20,0
2022,Regular Season,15,12/18/22,Saints,Away,Falcons,W,21,18,0
2022,Regular Season,15,12/18/22,Falcons,Home,Saints,L,18,21,0
2022,Regular Season,15,12/18/22,Eagles,Away,Bears,W,25,20,0
2022,Regular Season,15,12/18/22,Bears,Home,Eagles,L,20,25,0
2022,Regular Season,15,12/17/22,Bills,Home,Dolphins,W,32,29,0
2022,Regular Season,15,12/17/22,Dolphins,Away,Bills,L,29,32,0
2022,Regular Season,15,12/17/22,Browns,Home,Ravens,W,13,3,0
2022,Regular Season,15,12/17/22,Ravens,Away,Browns,L,3,13,0
2022,Regular Season,15,12/17/22,Vikings,Home,Colts,W,39,36,1
2022,Regular Season,15,12/17/22,Colts,Away,Vikings,L,36,39,1
2022,Regular Season,15,12/15/22,49ers,Away,Seahawks,W,21,13,0
2022,Regular Season,15,12/15/22,Seahawks,Home,49ers,L,13,21,0
2022,Regular Season,14,12/12/22,Patriots,Away,Cardinals,W,27,13,0
2022,Regular Season,14,12/12/22,Cardinals,Home,Patriots,L,13,27,0
2022,Regular Season,14,12/11/22,Chargers,Home,Dolphins,W,23,17,0
2022,Regular Season,14,12/11/22,Dolphins,Away,Chargers,L,17,23,0
2022,Regular Season,14,12/11/22,Panthers,Away,Seahawks,W,30,24,0
2022,Regular Season,14,12/11/22,Seahawks,Home,Panthers,L,24,30,0
2022,Regular Season,14,12/11/22,49ers,Home,Buccaneers,W,35,7,0
2022,Regular Season,14,12/11/22,Buccaneers,Away,49ers,L,7,35,0
2022,Regular Season,14,12/11/22,Chiefs,Away,Broncos,W,34,28,0
2022,Regular Season,14,12/11/22,Broncos,Home,Chiefs,L,28,34,0
2022,Regular Season,14,12/11/22,Ravens,Away,Steelers,W,16,14,0
2022,Regular Season,14,12/11/22,Steelers,Home,Ravens,L,14,16,0
2022,Regular Season,14,12/11/22,Eagles,Away,Giants,W,48,22,0
2022,Regular Season,14,12/11/22,Giants,Home,Eagles,L,22,48,0
2022,Regular Season,14,12/11/22,Jaguars,Away,Titans,W,36,22,0
2022,Regular Season,14,12/11/22,Titans,Home,Jaguars,L,22,36,0
2022,Regular Season,14,12/11/22,Lions,Home,Vikings,W,34,23,0
2022,Regular Season,14,12/11/22,Vikings,Away,Lions,L,23,34,0
2022,Regular Season,14,12/11/22,Cowboys,Home,Texans,W,27,23,0
2022,Regular Season,14,12/11/22,Texans,Away,Cowboys,L,23,27,0
2022,Regular Season,14,12/11/22,Bengals,Home,Browns,W,23,10,0
2022,Regular Season,14,12/11/22,Browns,Away,Bengals,L,10,23,0
2022,Regular Season,14,12/11/22,Bills,Home,Jets,W,20,12,0
2022,Regular Season,14,12/11/22,Jets,Away,Bills,L,12,20,0
2022,Regular Season,14,12/8/22,Rams,Home,Raiders,W,17,16,0
2022,Regular Season,14,12/8/22,Raiders,Away,Rams,L,16,17,0
2022,Regular Season,13,12/5/22,Buccaneers,Home,Saints,W,17,16,0
2022,Regular Season,13,12/5/22,Saints,Away,Buccaneers,L,16,17,0
2022,Regular Season,13,12/4/22,Cowboys,Home,Colts,W,54,19,0
2022,Regular Season,13,12/4/22,Colts,Away,Cowboys,L,19,54,0
2022,Regular Season,13,12/4/22,Raiders,Home,Chargers,W,27,20,0
2022,Regular Season,13,12/4/22,Chargers,Away,Raiders,L,20,27,0
2022,Regular Season,13,12/4/22,Bengals,Home,Chiefs,W,27,24,0
2022,Regular Season,13,12/4/22,Chiefs,Away,Bengals,L,24,27,0
2022,Regular Season,13,12/4/22,49ers,Home,Dolphins,W,33,17,0
2022,Regular Season,13,12/4/22,Dolphins,Away,49ers,L,17,33,0
2022,Regular Season,13,12/4/22,Seahawks,Away,Rams,W,27,23,0
2022,Regular Season,13,12/4/22,Rams,Home,Seahawks,L,23,27,0
2022,Regular Season,13,12/4/22,Browns,Away,Texans,W,27,14,0
2022,Regular Season,13,12/4/22,Texans,Home,Browns,L,14,27,0
2022,Regular Season,13,12/4/22,Ravens,Home,Broncos,W,10,9,0
2022,Regular Season,13,12/4/22,Broncos,Away,Ravens,L,9,10,0
2022,Regular Season,13,12/4/22,Eagles,Home,Titans,W,35,10,0
2022,Regular Season,13,12/4/22,Titans,Away,Eagles,L,10,35,0
2022,Regular Season,13,12/4/22,Washington,Away,Giants,T,20,20,1
2022,Regular Season,13,12/4/22,Giants,Home,Washington,T,20,20,1
2022,Regular Season,13,12/4/22,Vikings,Home,Jets,W,27,22,0
2022,Regular Season,13,12/4/22,Jets,Away,Vikings,L,22,27,0
2022,Regular Season,13,12/4/22,Lions,Home,Jaguars,W,40,14,0
2022,Regular Season,13,12/4/22,Jaguars,Away,Lions,L,14,40,0
2022,Regular Season,13,12/4/22,Packers,Away,Bears,W,28,19,0
2022,Regular Season,13,12/4/22,Bears,Home,Packers,L,19,28,0
2022,Regular Season,13,12/4/22,Steelers,Away,Falcons,W,19,16,0
2022,Regular Season,13,12/4/22,Falcons,Home,Steelers,L,16,19,0
2022,Regular Season,13,12/1/22,Bills,Away,Patriots,W,24,10,0
2022,Regular Season,13,12/1/22,Patriots,Home,Bills,L,10,24,0
2022,Regular Season,12,11/28/22,Steelers,Away,Colts,W,24,17,0
2022,Regular Season,12,11/28/22,Colts,Home,Steelers,L,17,24,0
2022,Regular Season,12,11/27/22,Eagles,Home,Packers,W,40,33,0
2022,Regular Season,12,11/27/22,Packers,Away,Eagles,L,33,40,0
2022,Regular Season,12,11/27/22,49ers,Home,Saints,W,13,0,0
2022,Regular Season,12,11/27/22,Saints,Away,49ers,L,0,13,0
2022,Regular Season,12,11/27/22,Chiefs,Home,Rams,W,26,10,0
2022,Regular Season,12,11/27/22,Rams,Away,Chiefs,L,10,26,0
2022,Regular Season,12,11/27/22,Raiders,Away,Seahawks,W,40,34,1
2022,Regular Season,12,11/27/22,Seahawks,Home,Raiders,L,34,40,1
2022,Regular Season,12,11/27/22,Chargers,Away,Cardinals,W,25,24,0
2022,Regular Season,12,11/27/22,Cardinals,Home,Chargers,L,24,25,0
2022,Regular Season,12,11/27/22,Jaguars,Home,Ravens,W,28,27,0
2022,Regular Season,12,11/27/22,Ravens,Away,Jaguars,L,27,28,0
2022,Regular Season,12,11/27/22,Panthers,Home,Broncos,W,23,10,0
2022,Regular Season,12,11/27/22,Broncos,Away,Panthers,L,10,23,0
2022,Regular Season,12,11/27/22,Washington,Home,Falcons,W,19,13,0
2022,Regular Season,12,11/27/22,Falcons,Away,Washington,L,13,19,0
2022,Regular Season,12,11/27/22,Jets,Home,Bears,W,31,10,0
2022,Regular Season,12,11/27/22,Bears,Away,Jets,L,10,31,0
2022,Regular Season,12,11/27/22,Dolphins,Home,Texans,W,30,15,0
2022,Regular Season,12,11/27/22,Texans,Away,Dolphins,L,15,30,0
2022,Regular Season,12,11/27/22,Bengals,Away,Titans,W,20,16,0
2022,Regular Season,12,11/27/22,Titans,Home,Bengals,L,16,20,0
2022,Regular Season,12,11/27/22,Browns,Home,Buccaneers,W,23,17,1
2022,Regular Season,12,11/27/22,Buccaneers,Away,Browns,L,17,23,1
2022,Regular Season,12,11/24/22,Vikings,Home,Patriots,W,33,26,0
2022,Regular Season,12,11/24/22,Patriots,Away,Vikings,L,26,33,0
2022,Regular Season,12,11/24/22,Cowboys,Home,Giants,W,28,20,0
2022,Regular Season,12,11/24/22,Giants,Away,Cowboys,L,20,28,0
2022,Regular Season,12,11/24/22,Bills,Away,Lions,W,28,25,0
2022,Regular Season,12,11/24/22,Lions,Home,Bills,L,25,28,0
2022,Regular Season,11,11/21/22,49ers,Neutral,Cardinals,W,38,10,0
2022,Regular Season,11,11/21/22,Cardinals,Neutral,49ers,L,10,38,0
2022,Regular Season,11,11/20/22,Chiefs,Away,Chargers,W,30,27,0
2022,Regular Season,11,11/20/22,Chargers,Home,Chiefs,L,27,30,0
2022,Regular Season,11,11/20/22,Bengals,Away,Steelers,W,37,30,0
2022,Regular Season,11,11/20/22,Steelers,Home,Bengals,L,30,37,0
2022,Regular Season,11,11/20/22,Cowboys,Away,Vikings,W,40,3,0
2022,Regular Season,11,11/20/22,Vikings,Home,Cowboys,L,3,40,0
2022,Regular Season,11,11/20/22,Raiders,Away,Broncos,W,22,16,1
2022,Regular Season,11,11/20/22,Broncos,Home,Raiders,L,16,22,1
2022,Regular Season,11,11/20/22,Washington,Away,Texans,W,23,10,0
2022,Regular Season,11,11/20/22,Texans,Home,Washington,L,10,23,0
2022,Regular Season,11,11/20/22,Ravens,Home,Panthers,W,13,3,0
2022,Regular Season,11,11/20/22,Panthers,Away,Ravens,L,3,13,0
2022,Regular Season,11,11/20/22,Lions,Away,Giants,W,31,18,0
2022,Regular Season,11,11/20/22,Giants,Home,Lions,L,18,31,0
2022,Regular Season,11,11/20/22,Saints,Home,Rams,W,27,20,0
2022,Regular Season,11,11/20/22,Rams,Away,Saints,L,20,27,0
