Season,Game Type,Week,Date,Team,Site,Opponent,Result,Team Pts,Opp Pts,OT
2016,Regular Season,4,10/2/16,Bills,Away,Patriots,W,16,0,0
2016,Regular Season,4,10/2/16,Patriots,Home,Bills,L,0,16,0
2016,Regular Season,4,10/2/16,Jaguars,Neutral,Colts,W,30,27,0
2016,Regular Season,4,10/2/16,Colts,Neutral,Jaguars,L,27,30,0
2016,Regular Season,4,10/2/16,Texans,Home,Titans,W,27,20,0
2016,Regular Season,4,10/2/16,Titans,Away,Texans,L,20,27,0
2016,Regular Season,4,10/2/16,Bears,Home,Lions,W,17,14,0
2016,Regular Season,4,10/2/16,Lions,Away,Bears,L,14,17,0
2016,Regular Season,4,10/2/16,Raiders,Away,Ravens,W,28,27,0
2016,Regular Season,4,10/2/16,Ravens,Home,Raiders,L,27,28,0
2016,Regular Season,4,10/2/16,Falcons,Home,Panthers,W,48,33,0
2016,Regular Season,4,10/2/16,Panthers,Away,Falcons,L,33,48,0
2016,Regular Season,4,10/2/16,Rams,Away,Cardinals,W,17,13,0
2016,Regular Season,4,10/2/16,Cardinals,Home,Rams,L,13,17,0
2016,Regular Season,4,9/29/16,Bengals,Home,Dolphins,W,22,7,0
2016,Regular Season,4,9/29/16,Dolphins,Away,Bengals,L,7,22,0
2016,Regular Season,3,9/26/16,Falcons,Away,Saints,W,45,32,0
2016,Regular Season,3,9/26/16,Saints,Home,Falcons,L,32,45,0
2016,Regular Season,3,9/25/16,Raiders,Away,Titans,W,17,10,0
2016,Regular Season,3,9/25/16,Titans,Home,Raiders,L,10,17,0
2016,Regular Season,3,9/25/16,Rams,Away,Buccaneers,W,37,32,0
2016,Regular Season,3,9/25/16,Buccaneers,Home,Rams,L,32,37,0
2016,Regular Season,3,9/25/16,Seahawks,Home,49ers,W,37,18,0
2016,Regular Season,3,9/25/16,49ers,Away,Seahawks,L,18,37,0
2016,Regular Season,3,9/25/16,Eagles,Home,Steelers,W,34,3,0
2016,Regular Season,3,9/25/16,Steelers,Away,Eagles,L,3,34,0
2016,Regular Season,3,9/25/16,Washington,Away,Giants,W,29,27,0
2016,Regular Season,3,9/25/16,Giants,Home,Washington,L,27,29,0
2016,Regular Season,3,9/25/16,Dolphins,Home,Browns,W,30,24,1
2016,Regular Season,3,9/25/16,Browns,Away,Dolphins,L,24,30,1
2016,Regular Season,3,9/25/16,Chiefs,Home,Jets,W,24,3,0
2016,Regular Season,3,9/25/16,Jets,Away,Chiefs,L,3,24,0
2016,Regular Season,3,9/25/16,Ravens,Away,Jaguars,W,19,17,0
2016,Regular Season,3,9/25/16,Jaguars,Home,Ravens,L,17,19,0
2016,Regular Season,3,9/25/16,Colts,Home,Chargers,W,26,22,0
2016,Regular Season,3,9/25/16,Chargers,Away,Colts,L,22,26,0
2016,Regular Season,3,9/25/16,Packers,Home,Lions,W,34,27,0
2016,Regular Season,3,9/25/16,Lions,Away,Packers,L,27,34,0
2016,Regular Season,3,9/25/16,Cowboys,Home,Bears,W,31,17,0
2016,Regular Season,3,9/25/16,Bears,Away,Cowboys,L,17,31,0
2016,Regular Season,3,9/25/16,Broncos,Away,Bengals,W,29,17,0
2016,Regular Season,3,9/25/16,Bengals,Home,Broncos,L,17,29,0
2016,Regular Season,3,9/25/16,Vikings,Away,Panthers,W,22,10,0
2016,Regular Season,3,9/25/16,Panthers,Home,Vikings,L,10,22,0
2016,Regular Season,3,9/25/16,Bills,Home,Cardinals,W,33,18,0
2016,Regular Season,3,9/25/16,Cardinals,Away,Bills,L,18,33,0
2016,Regular Season,3,9/22/16,Patriots,Home,Texans,W,27,0,0
2016,Regular Season,3,9/22/16,Texans,Away,Patriots,L,0,27,0
2016,Regular Season,2,9/19/16,Eagles,Away,Bears,W,29,14,0
2016,Regular Season,2,9/19/16,Bears,Home,Eagles,L,14,29,0
2016,Regular Season,2,9/18/16,Cowboys,Away,Washington,W,27,23,0
2016,Regular Season,2,9/18/16,Washington,Home,Cowboys,L,23,27,0
2016,Regular Season,2,9/18/16,Chargers,Home,Jaguars,W,38,14,0
2016,Regular Season,2,9/18/16,Jaguars,Away,Chargers,L,14,38,0
2016,Regular Season,2,9/18/16,Steelers,Home,Bengals,W,24,16,0
2016,Regular Season,2,9/18/16,Bengals,Away,Steelers,L,16,24,0
2016,Regular Season,2,9/18/16,Falcons,Away,Raiders,W,35,28,0
2016,Regular Season,2,9/18/16,Raiders,Home,Falcons,L,28,35,0
2016,Regular Season,2,9/18/16,Giants,Home,Saints,W,16,13,0
2016,Regular Season,2,9/18/16,Saints,Away,Giants,L,13,16,0
2016,Regular Season,2,9/18/16,Patriots,Home,Dolphins,W,31,24,0
2016,Regular Season,2,9/18/16,Dolphins,Away,Patriots,L,24,31,0
2016,Regular Season,2,9/18/16,Vikings,Home,Packers,W,17,14,0
2016,Regular Season,2,9/18/16,Packers,Away,Vikings,L,14,17,0
2016,Regular Season,2,9/18/16,Rams,Home,Seahawks,W,9,3,0
2016,Regular Season,2,9/18/16,Seahawks,Away,Rams,L,3,9,0
2016,Regular Season,2,9/18/16,Texans,Home,Chiefs,W,19,12,0
2016,Regular Season,2,9/18/16,Chiefs,Away,Texans,L,12,19,0
2016,Regular Season,2,9/18/16,Titans,Away,Lions,W,16,15,0
2016,Regular Season,2,9/18/16,Lions,Home,Titans,L,15,16,0
2016,Regular Season,2,9/18/16,Broncos,Home,Colts,W,34,20,0
2016,Regular Season,2,9/18/16,Colts,Away,Broncos,L,20,34,0
2016,Regular Season,2,9/18/16,Ravens,Away,Browns,W,25,20,0
2016,Regular Season,2,9/18/16,Browns,Home,Ravens,L,20,25,0
2016,Regular Season,2,9/18/16,Panthers,Home,49ers,W,46,27,0
2016,Regular Season,2,9/18/16,49ers,Away,Panthers,L,27,46,0
2016,Regular Season,2,9/18/16,Cardinals,Home,Buccaneers,W,40,7,0
2016,Regular Season,2,9/18/16,Buccaneers,Away,Cardinals,L,7,40,0
2016,Regular Season,2,9/15/16,Jets,Away,Bills,W,37,31,0
2016,Regular Season,2,9/15/16,Bills,Home,Jets,L,31,37,0
2016,Regular Season,1,9/12/16,Steelers,Away,Washington,W,38,16,0
2016,Regular Season,1,9/12/16,Washington,Home,Steelers,L,16,38,0
2016,Regular Season,1,9/12/16,49ers,Home,Rams,W,28,0,0
2016,Regular Season,1,9/12/16,Rams,Away,49ers,L,0,28,0
2016,Regular Season,1,9/11/16,Vikings,Away,Titans,W,25,16,0
2016,Regular Season,1,9/11/16,Titans,Home,Vikings,L,16,25,0
2016,Regular Season,1,9/11/16,Seahawks,Home,Dolphins,W,12,10,0
2016,Regular Season,1,9/11/16,Dolphins,Away,Seahawks,L,10,12,0
2016,Regular Season,1,9/11/16,Eagles,Home,Browns,W,29,10,0
2016,Regular Season,1,9/11/16,Browns,Away,Eagles,L,10,29,0
2016,Regular Season,1,9/11/16,Bengals,Away,Jets,W,23,22,0
2016,Regular Season,1,9/11/16,Jets,Home,Bengals,L,22,23,0
2016,Regular Season,1,9/11/16,Raiders,Away,Saints,W,35,34,0
2016,Regular Season,1,9/11/16,Saints,Home,Raiders,L,34,35,0
2016,Regular Season,1,9/11/16,Chiefs,Home,Chargers,W,33,27,1
2016,Regular Season,1,9/11/16,Chargers,Away,Chiefs,L,27,33,1
2016,Regular Season,1,9/11/16,Packers,Away,Jaguars,W,27,23,0
2016,Regular Season,1,9/11/16,Jaguars,Home,Packers,L,23,27,0
2016,Regular Season,1,9/11/16,Lions,Away,Colts,W,39,35,0
2016,Regular Season,1,9/11/16,Colts,Home,Lions,L,35,39,0
2016,Regular Season,1,9/11/16,Texans,Home,Bears,W,23,14,0
2016,Regular Season,1,9/11/16,Bears,Away,Texans,L,14,23,0
2016,Regular Season,1,9/11/16,Giants,Away,Cowboys,W,20,19,0
2016,Regular Season,1,9/11/16,Cowboys,Home,Giants,L,19,20,0
2016,Regular Season,1,9/11/16,Ravens,Home,Bills,W,13,7,0
2016,Regular Season,1,9/11/16,Bills,Away,Ravens,L,7,13,0
2016,Regular Season,1,9/11/16,Buccaneers,Away,Falcons,W,31,24,0
2016,Regular Season,1,9/11/16,Falcons,Home,Buccaneers,L,24,31,0
2016,Regular Season,1,9/11/16,Patriots,Away,Cardinals,W,23,21,0
2016,Regular Season,1,9/11/16,Cardinals,Home,Patriots,L,21,23,0
2016,Regular Season,1,9/8/16,Broncos,Home,Panthers,W,21,20,0
2016,Regular Season,1,9/8/16,Panthers,Away,Broncos,L,20,21,0
2015,Super Bowl,N/A,2/7/16,Broncos,Neutral,Panthers,W,24,10,0
2015,Super Bowl,N/A,2/7/16,Panthers,Neutral,Broncos,L,10,24,0
2015,Conf Champ,N/A,1/24/16,Broncos,Home,Patriots,W,20,18,0
2015,Conf Champ,N/A,1/24/16,Patriots,Away,Broncos,L,18,20,0
2015,Conf Champ,N/A,1/24/16,Panthers,Home,Cardinals,W,49,15,0
2015,Conf Champ,N/A,1/24/16,Cardinals,Away,Panthers,L,15,49,0
2015,Div Playoffs,N/A,1/17/16,Broncos,Home,Steelers,W,23,16,0
2015,Div Playoffs,N/A,1/17/16,Steelers,Away,Broncos,L,16,23,0
2015,Div Playoffs,N/A,1/17/16,Panthers,Home,Seahawks,W,31,24,0
2015,Div Playoffs,N/A,1/17/16,Seahawks,Away,Panthers,L,24,31,0
2015,Div Playoffs,N/A,1/16/16,Patriots,Home,Chiefs,W,27,20,0
2015,Div Playoffs,N/A,1/16/16,Chiefs,Away,Patriots,L,20,27,0
2015,Div Playoffs,N/A,1/16/16,Cardinals,Home,Packers,W,26,20,1
2015,Div Playoffs,N/A,1/16/16,Packers,Away,Cardinals,L,20,26,1
2015,Wild Card,N/A,1/10/16,Packers,Away,Washington,W,35,18,0
2015,Wild Card,N/A,1/10/16,Washington,Home,Packers,L,18,35,0
2015,Wild Card,N/A,1/10/16,Seahawks,Away,Vikings,W,10,9,0
2015,Wild Card,N/A,1/10/16,Vikings,Home,Seahawks,L,9,10,0
2015,Wild Card,N/A,1/9/16,Chiefs,Away,Texans,W,30,0,0
2015,Wild Card,N/A,1/9/16,Texans,Home,Chiefs,L,0,30,0
2015,Wild Card,N/A,1/9/16,Steelers,Away,Bengals,W,18,16,0
2015,Wild Card,N/A,1/9/16,Bengals,Home,Steelers,L,16,18,0
2015,Regular Season,17,1/3/16,49ers,Home,Rams,W,19,16,1
2015,Regular Season,17,1/3/16,Rams,Away,49ers,L,16,19,1
2015,Regular Season,17,1/3/16,Eagles,Away,Giants,W,35,30,0
2015,Regular Season,17,1/3/16,Giants,Home,Eagles,L,30,35,0
2015,Regular Season,17,1/3/16,Dolphins,Home,Patriots,W,20,10,0
2015,Regular Season,17,1/3/16,Patriots,Away,Dolphins,L,10,20,0
2015,Regular Season,17,1/3/16,Chiefs,Home,Raiders,W,23,17,0
2015,Regular Season,17,1/3/16,Raiders,Away,Chiefs,L,17,23,0
2015,Regular Season,17,1/3/16,Colts,Home,Titans,W,30,24,0
2015,Regular Season,17,1/3/16,Titans,Away,Colts,L,24,30,0
2015,Regular Season,17,1/3/16,Texans,Home,Jaguars,W,30,6,0
2015,Regular Season,17,1/3/16,Jaguars,Away,Texans,L,6,30,0
2015,Regular Season,17,1/3/16,Vikings,Away,Packers,W,20,13,0
2015,Regular Season,17,1/3/16,Packers,Home,Vikings,L,13,20,0
2015,Regular Season,17,1/3/16,Broncos,Home,Chargers,W,27,20,0
2015,Regular Season,17,1/3/16,Chargers,Away,Broncos,L,20,27,0
2015,Regular Season,17,1/3/16,Washington,Away,Cowboys,W,34,23,0
2015,Regular Season,17,1/3/16,Cowboys,Home,Washington,L,23,34,0
2015,Regular Season,17,1/3/16,Steelers,Away,Browns,W,28,12,0
2015,Regular Season,17,1/3/16,Browns,Home,Steelers,L,12,28,0
2015,Regular Season,17,1/3/16,Bengals,Home,Ravens,W,24,16,0
2015,Regular Season,17,1/3/16,Ravens,Away,Bengals,L,16,24,0
2015,Regular Season,17,1/3/16,Lions,Away,Bears,W,24,20,0
2015,Regular Season,17,1/3/16,Bears,Home,Lions,L,20,24,0
2015,Regular Season,17,1/3/16,Panthers,Home,Buccaneers,W,38,10,0
2015,Regular Season,17,1/3/16,Buccaneers,Away,Panthers,L,10,38,0
2015,Regular Season,17,1/3/16,Bills,Home,Jets,W,22,17,0
2015,Regular Season,17,1/3/16,Jets,Away,Bills,L,17,22,0
2015,Regular Season,17,1/3/16,Saints,Away,Falcons,W,20,17,0
2015,Regular Season,17,1/3/16,Falcons,Home,Saints,L,17,20,0
2015,Regular Season,17,1/3/16,Seahawks,Away,Cardinals,W,36,6,0
2015,Regular Season,17,1/3/16,Cardinals,Home,Seahawks,L,6,36,0
2015,Regular Season,16,12/28/15,Broncos,Home,Bengals,W,20,17,1
2015,Regular Season,16,12/28/15,Bengals,Away,Broncos,L,17,20,1
2015,Regular Season,16,12/27/15,Texans,Away,Titans,W,34,6,0
2015,Regular Season,16,12/27/15,Titans,Home,Texans,L,6,34,0
2015,Regular Season,16,12/27/15,Bears,Away,Buccaneers,W,26,21,0
2015,Regular Season,16,12/27/15,Buccaneers,Home,Bears,L,21,26,0
2015,Regular Season,16,12/27/15,Rams,Away,Seahawks,W,23,17,0
2015,Regular Season,16,12/27/15,Seahawks,Home,Rams,L,17,23,0
2015,Regular Season,16,12/27/15,Jets,Home,Patriots,W,26,20,1
2015,Regular Season,16,12/27/15,Patriots,Away,Jets,L,20,26,1
2015,Regular Season,16,12/27/15,Saints,Home,Jaguars,W,38,27,0
2015,Regular Season,16,12/27/15,Jaguars,Away,Saints,L,27,38,0
2015,Regular Season,16,12/27/15,Vikings,Home,Giants,W,49,17,0
2015,Regular Season,16,12/27/15,Giants,Away,Vikings,L,17,49,0
2015,Regular Season,16,12/27/15,Colts,Away,Dolphins,W,18,12,0
2015,Regular Season,16,12/27/15,Dolphins,Home,Colts,L,12,18,0
2015,Regular Season,16,12/27/15,Chiefs,Home,Browns,W,17,13,0
2015,Regular Season,16,12/27/15,Browns,Away,Chiefs,L,13,17,0
2015,Regular Season,16,12/27/15,Lions,Home,49ers,W,32,17,0
2015,Regular Season,16,12/27/15,49ers,Away,Lions,L,17,32,0
2015,Regular Season,16,12/27/15,Bills,Home,Cowboys,W,16,6,0
2015,Regular Season,16,12/27/15,Cowboys,Away,Bills,L,6,16,0
2015,Regular Season,16,12/27/15,Ravens,Home,Steelers,W,20,17,0
2015,Regular Season,16,12/27/15,Steelers,Away,Ravens,L,17,20,0
2015,Regular Season,16,12/27/15,Falcons,Home,Panthers,W,20,13,0
2015,Regular Season,16,12/27/15,Panthers,Away,Falcons,L,13,20,0
2015,Regular Season,16,12/27/15,Cardinals,Home,Packers,W,38,8,0
2015,Regular Season,16,12/27/15,Packers,Away,Cardinals,L,8,38,0
2015,Regular Season,16,12/26/15,Washington,Away,Eagles,W,38,24,0
2015,Regular Season,16,12/26/15,Eagles,Home,Washington,L,24,38,0
2015,Regular Season,16,12/24/15,Raiders,Home,Chargers,W,23,20,1
2015,Regular Season,16,12/24/15,Chargers,Away,Raiders,L,20,23,1
2015,Regular Season,15,12/21/15,Lions,Away,Saints,W,35,27,0
2015,Regular Season,15,12/21/15,Saints,Home,Lions,L,27,35,0
2015,Regular Season,15,12/20/15,Washington,Home,Bills,W,35,25,0
2015,Regular Season,15,12/20/15,Bills,Away,Washington,L,25,35,0
2015,Regular Season,15,12/20/15,Seahawks,Home,Browns,W,30,13,0
2015,Regular Season,15,12/20/15,Browns,Away,Seahawks,L,13,30,0
2015,Regular Season,15,12/20/15,Bengals,Away,49ers,W,24,14,0
2015,Regular Season,15,12/20/15,49ers,Home,Bengals,L,14,24,0
2015,Regular Season,15,12/20/15,Chargers,Home,Dolphins,W,30,14,0
2015,Regular Season,15,12/20/15,Dolphins,Away,Chargers,L,14,30,0
2015,Regular Season,15,12/20/15,Steelers,Home,Broncos,W,34,27,0
2015,Regular Season,15,12/20/15,Broncos,Away,Steelers,L,27,34,0
2015,Regular Season,15,12/20/15,Cardinals,Away,Eagles,W,40,17,0
2015,Regular Season,15,12/20/15,Eagles,Home,Cardinals,L,17,40,0
2015,Regular Season,15,12/20/15,Packers,Away,Raiders,W,30,20,0
2015,Regular Season,15,12/20/15,Raiders,Home,Packers,L,20,30,0
2015,Regular Season,15,12/20/15,Panthers,Away,Giants,W,38,35,0
2015,Regular Season,15,12/20/15,Giants,Home,Panthers,L,35,38,0
2015,Regular Season,15,12/20/15,Patriots,Home,Titans,W,33,16,0
2015,Regular Season,15,12/20/15,Titans,Away,Patriots,L,16,33,0
2015,Regular Season,15,12/20/15,Vikings,Home,Bears,W,38,17,0
2015,Regular Season,15,12/20/15,Bears,Away,Vikings,L,17,38,0
2015,Regular Season,15,12/20/15,Falcons,Away,Jaguars,W,23,17,0
2015,Regular Season,15,12/20/15,Jaguars,Home,Falcons,L,17,23,0
2015,Regular Season,15,12/20/15,Texans,Away,Colts,W,16,10,0
2015,Regular Season,15,12/20/15,Colts,Home,Texans,L,10,16,0
2015,Regular Season,15,12/20/15,Chiefs,Away,Ravens,W,34,14,0
2015,Regular Season,15,12/20/15,Ravens,Home,Chiefs,L,14,34,0
2015,Regular Season,15,12/19/15,Jets,Away,Cowboys,W,19,16,0
2015,Regular Season,15,12/19/15,Cowboys,Home,Jets,L,16,19,0
2015,Regular Season,15,12/17/15,Rams,Home,Buccaneers,W,31,23,0
2015,Regular Season,15,12/17/15,Buccaneers,Away,Rams,L,23,31,0
2015,Regular Season,14,12/14/15,Giants,Away,Dolphins,W,31,24,0
2015,Regular Season,14,12/14/15,Dolphins,Home,Giants,L,24,31,0
2015,Regular Season,14,12/13/15,Saints,Away,Buccaneers,W,24,17,0
2015,Regular Season,14,12/13/15,Buccaneers,Home,Saints,L,17,24,0
2015,Regular Season,14,12/13/15,Rams,Home,Lions,W,21,14,0
2015,Regular Season,14,12/13/15,Lions,Away,Rams,L,14,21,0
2015,Regular Season,14,12/13/15,Eagles,Home,Bills,W,23,20,0
2015,Regular Season,14,12/13/15,Bills,Away,Eagles,L,20,23,0
2015,Regular Season,14,12/13/15,Jets,Home,Titans,W,30,8,0
2015,Regular Season,14,12/13/15,Titans,Away,Jets,L,8,30,0
2015,Regular Season,14,12/13/15,Chiefs,Home,Chargers,W,10,3,0
2015,Regular Season,14,12/13/15,Chargers,Away,Chiefs,L,3,10,0
2015,Regular Season,14,12/13/15,Jaguars,Home,Colts,W,51,16,0
2015,Regular Season,14,12/13/15,Colts,Away,Jaguars,L,16,51,0
2015,Regular Season,14,12/13/15,Patriots,Away,Texans,W,27,6,0
2015,Regular Season,14,12/13/15,Texans,Home,Patriots,L,6,27,0
2015,Regular Season,14,12/13/15,Packers,Home,Cowboys,W,28,7,0
2015,Regular Season,14,12/13/15,Cowboys,Away,Packers,L,7,28,0
2015,Regular Season,14,12/13/15,Raiders,Away,Broncos,W,15,12,0
2015,Regular Season,14,12/13/15,Broncos,Home,Raiders,L,12,15,0
2015,Regular Season,14,12/13/15,Browns,Home,49ers,W,24,10,0
2015,Regular Season,14,12/13/15,49ers,Away,Browns,L,10,24,0
2015,Regular Season,14,12/13/15,Steelers,Away,Bengals,W,33,20,0
2015,Regular Season,14,12/13/15,Bengals,Home,Steelers,L,20,33,0
2015,Regular Season,14,12/13/15,Washington,Away,Bears,W,24,21,0
2015,Regular Season,14,12/13/15,Bears,Home,Washington,L,21,24,0
2015,Regular Season,14,12/13/15,Panthers,Home,Falcons,W,38,0,0
2015,Regular Season,14,12/13/15,Falcons,Away,Panthers,L,0,38,0
2015,Regular Season,14,12/13/15,Seahawks,Away,Ravens,W,35,6,0
2015,Regular Season,14,12/13/15,Ravens,Home,Seahawks,L,6,35,0
2015,Regular Season,14,12/10/15,Cardinals,Home,Vikings,W,23,20,0
2015,Regular Season,14,12/10/15,Vikings,Away,Cardinals,L,20,23,0
2015,Regular Season,13,12/7/15,Cowboys,Away,Washington,W,19,16,0
2015,Regular Season,13,12/7/15,Washington,Home,Cowboys,L,16,19,0
2015,Regular Season,13,12/6/15,Titans,Home,Jaguars,W,42,39,0
2015,Regular Season,13,12/6/15,Jaguars,Away,Titans,L,39,42,0
2015,Regular Season,13,12/6/15,Buccaneers,Home,Falcons,W,23,19,0
2015,Regular Season,13,12/6/15,Falcons,Away,Buccaneers,L,19,23,0
2015,Regular Season,13,12/6/15,Cardinals,Away,Rams,W,27,3,0
2015,Regular Season,13,12/6/15,Rams,Home,Cardinals,L,3,27,0
2015,Regular Season,13,12/6/15,Broncos,Away,Chargers,W,17,3,0
2015,Regular Season,13,12/6/15,Chargers,Home,Broncos,L,3,17,0
2015,Regular Season,13,12/6/15,Steelers,Home,Colts,W,45,10,0
2015,Regular Season,13,12/6/15,Colts,Away,Steelers,L,10,45,0
2015,Regular Season,13,12/6/15,Chiefs,Away,Raiders,W,34,20,0
2015,Regular Season,13,12/6/15,Raiders,Home,Chiefs,L,20,34,0
2015,Regular Season,13,12/6/15,Jets,Away,Giants,W,23,20,1
2015,Regular Season,13,12/6/15,Giants,Home,Jets,L,20,23,1
2015,Regular Season,13,12/6/15,Panthers,Away,Saints,W,41,38,0
2015,Regular Season,13,12/6/15,Saints,Home,Panthers,L,38,41,0
2015,Regular Season,13,12/6/15,Eagles,Away,Patriots,W,35,28,0
2015,Regular Season,13,12/6/15,Patriots,Home,Eagles,L,28,35,0
2015,Regular Season,13,12/6/15,Seahawks,Away,Vikings,W,38,7,0
2015,Regular Season,13,12/6/15,Vikings,Home,Seahawks,L,7,38,0
2015,Regular Season,13,12/6/15,Dolphins,Home,Ravens,W,15,13,0
2015,Regular Season,13,12/6/15,Ravens,Away,Dolphins,L,13,15,0
2015,Regular Season,13,12/6/15,Bengals,Away,Browns,W,37,3,0
2015,Regular Season,13,12/6/15,Browns,Home,Bengals,L,3,37,0
2015,Regular Season,13,12/6/15,49ers,Away,Bears,W,26,20,1
2015,Regular Season,13,12/6/15,Bears,Home,49ers,L,20,26,1
2015,Regular Season,13,12/6/15,Bills,Home,Texans,W,30,21,0
2015,Regular Season,13,12/6/15,Texans,Away,Bills,L,21,30,0
2015,Regular Season,13,12/3/15,Packers,Away,Lions,W,27,23,0
2015,Regular Season,13,12/3/15,Lions,Home,Packers,L,23,27,0
2015,Regular Season,12,11/30/15,Ravens,Away,Browns,W,33,27,0
2015,Regular Season,12,11/30/15,Browns,Home,Ravens,L,27,33,0
2015,Regular Season,12,11/29/15,Washington,Home,Giants,W,20,14,0
2015,Regular Season,12,11/29/15,Giants,Away,Washington,L,14,20,0
2015,Regular Season,12,11/29/15,Raiders,Away,Titans,W,24,21,0
2015,Regular Season,12,11/29/15,Titans,Home,Raiders,L,21,24,0
2015,Regular Season,12,11/29/15,Seahawks,Home,Steelers,W,39,30,0
2015,Regular Season,12,11/29/15,Steelers,Away,Seahawks,L,30,39,0
2015,Regular Season,12,11/29/15,Cardinals,Away,49ers,W,19,13,0
2015,Regular Season,12,11/29/15,49ers,Home,Cardinals,L,13,19,0
2015,Regular Season,12,11/29/15,Jets,Home,Dolphins,W,38,20,0
2015,Regular Season,12,11/29/15,Dolphins,Away,Jets,L,20,38,0
2015,Regular Season,12,11/29/15,Chiefs,Home,Bills,W,30,22,0
2015,Regular Season,12,11/29/15,Bills,Away,Chiefs,L,22,30,0
2015,Regular Season,12,11/29/15,Chargers,Away,Jaguars,W,31,25,0
2015,Regular Season,12,11/29/15,Jaguars,Home,Chargers,L,25,31,0
2015,Regular Season,12,11/29/15,Colts,Home,Buccaneers,W,25,12,0
2015,Regular Season,12,11/29/15,Buccaneers,Away,Colts,L,12,25,0
2015,Regular Season,12,11/29/15,Texans,Home,Saints,W,24,6,0
2015,Regular Season,12,11/29/15,Saints,Away,Texans,L,6,24,0
2015,Regular Season,12,11/29/15,Broncos,Home,Patriots,W,30,24,1
2015,Regular Season,12,11/29/15,Patriots,Away,Broncos,L,24,30,1
2015,Regular Season,12,11/29/15,Bengals,Home,Rams,W,31,7,0
2015,Regular Season,12,11/29/15,Rams,Away,Bengals,L,7,31,0
2015,Regular Season,12,11/29/15,Vikings,Away,Falcons,W,20,10,0
2015,Regular Season,12,11/29/15,Falcons,Home,Vikings,L,10,20,0
2015,Regular Season,12,11/26/15,Bears,Away,Packers,W,17,13,0
2015,Regular Season,12,11/26/15,Packers,Home,Bears,L,13,17,0
2015,Regular Season,12,11/26/15,Lions,Home,Eagles,W,45,14,0
2015,Regular Season,12,11/26/15,Eagles,Away,Lions,L,14,45,0
2015,Regular Season,12,11/26/15,Panthers,Away,Cowboys,W,33,14,0
2015,Regular Season,12,11/26/15,Cowboys,Home,Panthers,L,14,33,0
2015,Regular Season,11,11/23/15,Patriots,Home,Bills,W,20,13,0
2015,Regular Season,11,11/23/15,Bills,Away,Patriots,L,13,20,0
2015,Regular Season,11,11/22/15,Seahawks,Home,49ers,W,29,13,0
2015,Regular Season,11,11/22/15,49ers,Away,Seahawks,L,13,29,0
2015,Regular Season,11,11/22/15,Chiefs,Away,Chargers,W,33,3,0
2015,Regular Season,11,11/22/15,Chargers,Home,Chiefs,L,3,33,0
2015,Regular Season,11,11/22/15,Buccaneers,Away,Eagles,W,45,17,0
2015,Regular Season,11,11/22/15,Eagles,Home,Buccaneers,L,17,45,0
2015,Regular Season,11,11/22/15,Packers,Away,Vikings,W,30,13,0
2015,Regular Season,11,11/22/15,Vikings,Home,Packers,L,13,30,0
2015,Regular Season,11,11/22/15,Cowboys,Away,Dolphins,W,24,14,0
2015,Regular Season,11,11/22/15,Dolphins,Home,Cowboys,L,14,24,0
2015,Regular Season,11,11/22/15,Texans,Home,Jets,W,24,17,0
2015,Regular Season,11,11/22/15,Jets,Away,Texans,L,17,24,0
2015,Regular Season,11,11/22/15,Lions,Home,Raiders,W,18,13,0
2015,Regular Season,11,11/22/15,Raiders,Away,Lions,L,13,18,0
2015,Regular Season,11,11/22/15,Broncos,Away,Bears,W,17,15,0
2015,Regular Season,11,11/22/15,Bears,Home,Broncos,L,15,17,0
2015,Regular Season,11,11/22/15,Panthers,Home,Washington,W,44,16,0
2015,Regular Season,11,11/22/15,Washington,Away,Panthers,L,16,44,0
2015,Regular Season,11,11/22/15,Ravens,Home,Rams,W,16,13,0
2015,Regular Season,11,11/22/15,Rams,Away,Ravens,L,13,16,0
2015,Regular Season,11,11/22/15,Colts,Away,Falcons,W,24,21,0
2015,Regular Season,11,11/22/15,Falcons,Home,Colts,L,21,24,0
2015,Regular Season,11,11/22/15,Cardinals,Home,Bengals,W,34,31,0
